  Principal QN n  Azimuthal QN l
               1               0
 Electron Energy Probability dst
  0.65756283E+04  0.20267265E-13
  0.68757115E+04  0.16704024E-13
  0.71894893E+04  0.13753209E-13
  0.75175865E+04  0.11286159E-13
  0.78606566E+04  0.92421353E-14
  0.82193830E+04  0.75594704E-14
  0.85944801E+04  0.61713582E-14
  0.89866950E+04  0.50290883E-14
  0.93968089E+04  0.41010734E-14
  0.98256386E+04  0.33379148E-14
  0.10274038E+05  0.27064293E-14
  0.10742901E+05  0.21929332E-14
  0.11233160E+05  0.17737733E-14
  0.11745793E+05  0.14331204E-14
  0.12281820E+05  0.11582110E-14
  0.12842310E+05  0.93535403E-15
  0.13428377E+05  0.75315077E-15
  0.14041190E+05  0.60532408E-15
  0.14681969E+05  0.48588161E-15
  0.15351991E+05  0.38970523E-15
  0.16052589E+05  0.31198533E-15
  0.16785160E+05  0.25106210E-15
  0.17551162E+05  0.20052985E-15
  0.18352121E+05  0.16008431E-15
  0.19189633E+05  0.12757988E-15
  0.20065365E+05  0.10146708E-15
  0.20981061E+05  0.80736094E-16
  0.21938546E+05  0.64593122E-16
  0.22939727E+05  0.51185365E-16
  0.23986596E+05  0.40600609E-16
  0.25081241E+05  0.32132863E-16
  0.26225840E+05  0.25429863E-16
  0.27422674E+05  0.20058727E-16
  0.28674126E+05  0.15817657E-16
  0.29982690E+05  0.12616704E-16
  0.31350970E+05  0.99246925E-17
  0.32781693E+05  0.78112464E-17
  0.34277707E+05  0.61396280E-17
  0.35841994E+05  0.48170960E-17
  0.37477667E+05  0.37846306E-17
  0.39187986E+05  0.29717701E-17
  0.40976356E+05  0.23461568E-17
  0.42846340E+05  0.18366996E-17
  0.44801661E+05  0.14330010E-17
  0.46846215E+05  0.11199391E-17
  0.48984074E+05  0.86872050E-18
  0.51219495E+05  0.67820901E-18
  0.53556932E+05  0.53060795E-18
  0.56001038E+05  0.41450027E-18
  0.58556683E+05  0.32158537E-18
  0.61228957E+05  0.24899490E-18
  0.64023182E+05  0.19245447E-18
  0.66944923E+05  0.14848934E-18
  0.70000000E+05  0.11552971E-18
  Principal QN n  Azimuthal QN l
               4               0
 Electron Energy Probability dst
  0.10000000E+01  0.48358145E-10
  0.10456357E+01  0.48358955E-10
  0.10933540E+01  0.48359488E-10
  0.11432499E+01  0.48359706E-10
  0.11954229E+01  0.48359568E-10
  0.12499768E+01  0.48359028E-10
  0.13070204E+01  0.48358038E-10
  0.13666671E+01  0.48356542E-10
  0.14290359E+01  0.48354484E-10
  0.14942509E+01  0.48351799E-10
  0.15624421E+01  0.48348420E-10
  0.16337452E+01  0.48344272E-10
  0.17083022E+01  0.48339277E-10
  0.17862617E+01  0.48333349E-10
  0.18677790E+01  0.48326396E-10
  0.19530164E+01  0.48318322E-10
  0.20421436E+01  0.48309027E-10
  0.21353382E+01  0.48298405E-10
  0.22327858E+01  0.48286342E-10
  0.23346805E+01  0.48272723E-10
  0.24412252E+01  0.48257426E-10
  0.25526322E+01  0.48240325E-10
  0.26691232E+01  0.48221291E-10
  0.27909305E+01  0.48200194E-10
  0.29182965E+01  0.48176901E-10
  0.30514749E+01  0.48151283E-10
  0.31907310E+01  0.48123211E-10
  0.33363422E+01  0.48092566E-10
  0.34885984E+01  0.48059235E-10
  0.36478030E+01  0.48023120E-10
  0.38142729E+01  0.47984142E-10
  0.39883398E+01  0.47942207E-10
  0.41703504E+01  0.47897149E-10
  0.43606672E+01  0.47848794E-10
  0.45596692E+01  0.47796966E-10
  0.47677528E+01  0.47741492E-10
  0.49853324E+01  0.47682204E-10
  0.52128414E+01  0.47618944E-10
  0.54507329E+01  0.47551569E-10
  0.56994808E+01  0.47479951E-10
  0.59595804E+01  0.47403921E-10
  0.62315499E+01  0.47323240E-10
  0.65159309E+01  0.47237661E-10
  0.68132898E+01  0.47146929E-10
  0.71242189E+01  0.47050792E-10
  0.74493374E+01  0.46948994E-10
  0.77892930E+01  0.46841285E-10
  0.81447626E+01  0.46727443E-10
  0.85164544E+01  0.46607295E-10
  0.89051085E+01  0.46480706E-10
  0.93114992E+01  0.46347584E-10
  0.97364357E+01  0.46207894E-10
  0.10180765E+02  0.46061672E-10
  0.10645371E+02  0.45908997E-10
  0.11131179E+02  0.45749716E-10
  0.11639158E+02  0.45583553E-10
  0.12170319E+02  0.45410218E-10
  0.12725720E+02  0.45229410E-10
  0.13306467E+02  0.45040816E-10
  0.13913716E+02  0.44844106E-10
  0.14548678E+02  0.44638940E-10
  0.15212617E+02  0.44425017E-10
  0.15906855E+02  0.44202118E-10
  0.16632775E+02  0.43970052E-10
  0.17391823E+02  0.43728661E-10
  0.18185510E+02  0.43477828E-10
  0.19015418E+02  0.43217487E-10
  0.19883200E+02  0.42947623E-10
  0.20790583E+02  0.42668107E-10
  0.21739375E+02  0.42378699E-10
  0.22731466E+02  0.42079155E-10
  0.23768832E+02  0.41769228E-10
  0.24853539E+02  0.41448657E-10
  0.25987747E+02  0.41117026E-10
  0.27173715E+02  0.40773795E-10
  0.28413806E+02  0.40418342E-10
  0.29710489E+02  0.40050140E-10
  0.31066348E+02  0.39669046E-10
  0.32484081E+02  0.39275030E-10
  0.33966514E+02  0.38868111E-10
  0.35516599E+02  0.38448106E-10
  0.37137423E+02  0.38014709E-10
  0.38832214E+02  0.37567592E-10
  0.40604349E+02  0.37106426E-10
  0.42457356E+02  0.36631054E-10
  0.44394926E+02  0.36141437E-10
  0.46420918E+02  0.35637586E-10
  0.48539368E+02  0.35119567E-10
  0.50754495E+02  0.34587414E-10
  0.53070711E+02  0.34041116E-10
  0.55492628E+02  0.33480685E-10
  0.58025072E+02  0.32906095E-10
  0.60673085E+02  0.32317121E-10
  0.63441942E+02  0.31713497E-10
  0.66337158E+02  0.31095777E-10
  0.69364499E+02  0.30465289E-10
  0.72529995E+02  0.29822935E-10
  0.75839950E+02  0.29168503E-10
  0.79300958E+02  0.28501642E-10
  0.82919910E+02  0.27822901E-10
  0.86704016E+02  0.27133409E-10
  0.90660813E+02  0.26434441E-10
  0.94798180E+02  0.25726925E-10
  0.99124359E+02  0.25011530E-10
  0.10364797E+03  0.24289023E-10
  0.10837801E+03  0.23560999E-10
  0.11332391E+03  0.22829146E-10
  0.11849553E+03  0.22093885E-10
  0.12390315E+03  0.21355974E-10
  0.12955756E+03  0.20617473E-10
  0.13547000E+03  0.19880041E-10
  0.14165227E+03  0.19144718E-10
  0.14811666E+03  0.18412613E-10
  0.15487607E+03  0.17685385E-10
  0.16194394E+03  0.16964553E-10
  0.16933436E+03  0.16250180E-10
  0.17706205E+03  0.15543153E-10
  0.18514240E+03  0.14847155E-10
  0.19359150E+03  0.14162059E-10
  0.20242617E+03  0.13487936E-10
  0.21166403E+03  0.12827492E-10
  0.22132346E+03  0.12181903E-10
  0.23142371E+03  0.11550777E-10
  0.24198488E+03  0.10935851E-10
  0.25302803E+03  0.10339303E-10
  0.26457513E+03  0.97604711E-11
  0.27664920E+03  0.91982506E-11
  0.28927427E+03  0.86560824E-11
  0.30247550E+03  0.81351511E-11
  0.31627917E+03  0.76314371E-11
  0.33071278E+03  0.71481031E-11
  0.34580508E+03  0.66875806E-11
  0.36158613E+03  0.62455799E-11
  0.37808736E+03  0.58228617E-11
  0.39534163E+03  0.54234467E-11
  0.41338331E+03  0.50421064E-11
  0.43224834E+03  0.46807526E-11
  0.45197428E+03  0.43404316E-11
  0.47260044E+03  0.40177822E-11
  0.49416788E+03  0.37143116E-11
  0.51671956E+03  0.34295152E-11
  0.54030041E+03  0.31617482E-11
  0.56495738E+03  0.29107743E-11
  0.59073959E+03  0.26762009E-11
  0.61769839E+03  0.24574730E-11
  0.64588748E+03  0.22533921E-11
  0.67536299E+03  0.20634665E-11
  0.70618363E+03  0.18871401E-11
  0.73841080E+03  0.17237947E-11
  0.77210867E+03  0.15725918E-11
  0.80734438E+03  0.14327235E-11
  0.84418808E+03  0.13036555E-11
  0.88271317E+03  0.11850340E-11
  0.92299639E+03  0.10756397E-11
  0.96511795E+03  0.97528650E-12
  0.10091618E+04  0.88326729E-12
  0.10552155E+04  0.79906561E-12
  0.11033710E+04  0.72203812E-12
  0.11537241E+04  0.65170288E-12
  0.12063751E+04  0.58763252E-12
  0.12614288E+04  0.52929551E-12
  0.13189950E+04  0.47624454E-12
  0.13791882E+04  0.42809245E-12
  0.14421284E+04  0.38444436E-12
  0.15079409E+04  0.34487743E-12
  0.15767568E+04  0.30909870E-12
  0.16487131E+04  0.27674809E-12
  0.17239533E+04  0.24760259E-12
  0.18026270E+04  0.22137878E-12
  0.18848911E+04  0.19772260E-12
  0.19709094E+04  0.17645678E-12
  0.20608532E+04  0.15735663E-12
  0.21549016E+04  0.14019743E-12
  0.22532420E+04  0.12483298E-12
  0.23560703E+04  0.11105746E-12
  0.24635911E+04  0.98731856E-13
  0.25760188E+04  0.87715872E-13
  0.26935771E+04  0.77868717E-13
  0.28165003E+04  0.69088190E-13
  0.29450332E+04  0.61250036E-13
  0.30794318E+04  0.54269788E-13
  0.32199637E+04  0.48047466E-13
  0.33669090E+04  0.42513350E-13
  0.35205601E+04  0.37592413E-13
  0.36812233E+04  0.33223491E-13
  0.38492184E+04  0.29341665E-13
  0.40248800E+04  0.25897840E-13
  0.42085582E+04  0.22843212E-13
  0.44006186E+04  0.20138697E-13
  0.46014438E+04  0.17743740E-13
  0.48114338E+04  0.15625040E-13
  0.50310068E+04  0.13750479E-13
  0.52606002E+04  0.12094214E-13
  0.55006712E+04  0.10631821E-13
  0.57516981E+04  0.93399963E-14
  0.60141807E+04  0.82015613E-14
  0.62886419E+04  0.71985210E-14
  0.65756283E+04  0.63123038E-14
  0.68757115E+04  0.55330059E-14
  0.71894893E+04  0.48492443E-14
  0.75175865E+04  0.42461053E-14
  0.78606566E+04  0.37154962E-14
  0.82193830E+04  0.32496148E-14
  0.85944801E+04  0.28402233E-14
  0.89866950E+04  0.24805700E-14
  0.93968089E+04  0.21655824E-14
  0.98256386E+04  0.18889891E-14
  0.10274038E+05  0.16461239E-14
  0.10742901E+05  0.14338986E-14
  0.11233160E+05  0.12480757E-14
  0.11745793E+05  0.10852419E-14
  0.12281820E+05  0.94314097E-15
  0.12842310E+05  0.81921766E-15
  0.13428377E+05  0.71077018E-15
  0.14041190E+05  0.61637359E-15
  0.14681969E+05  0.53418983E-15
  0.15351991E+05  0.46226267E-15
  0.16052589E+05  0.39991121E-15
  0.16785160E+05  0.34559183E-15
  0.17551162E+05  0.29859202E-15
  0.18352121E+05  0.25777846E-15
  0.19189633E+05  0.22241240E-15
  0.20065365E+05  0.19170142E-15
  0.20981061E+05  0.16495683E-15
  0.21938546E+05  0.14200561E-15
  0.22939727E+05  0.12212186E-15
  0.23986596E+05  0.10492499E-15
  0.25081241E+05  0.90070956E-16
  0.26225840E+05  0.77288142E-16
  0.27422674E+05  0.66248974E-16
  0.28674126E+05  0.56770131E-16
  0.29982690E+05  0.48594343E-16
  0.31350970E+05  0.41580649E-16
  0.32781693E+05  0.35508706E-16
  0.34277707E+05  0.30341330E-16
  0.35841994E+05  0.25899425E-16
  0.37477667E+05  0.22084817E-16
  0.39187986E+05  0.18806835E-16
  0.40976356E+05  0.15980417E-16
  0.42846340E+05  0.13618238E-16
  0.44801661E+05  0.11563793E-16
  0.46846215E+05  0.98277429E-17
  0.48984074E+05  0.83180840E-17
  0.51219495E+05  0.70580456E-17
  0.53556932E+05  0.59759383E-17
  0.56001038E+05  0.50557773E-17
  0.58556683E+05  0.42681510E-17
  0.61228957E+05  0.36036784E-17
  0.64023182E+05  0.30456425E-17
  0.66944923E+05  0.25638620E-17
  0.70000000E+05  0.21594898E-17
  Principal QN n  Azimuthal QN l
               4               1
 Electron Energy Probability dst
  0.10000000E+01  0.26243063E-09
  0.10456357E+01  0.26221885E-09
  0.10933540E+01  0.26199673E-09
  0.11432499E+01  0.26176374E-09
  0.11954229E+01  0.26151931E-09
  0.12499768E+01  0.26126286E-09
  0.13070204E+01  0.26099374E-09
  0.13666671E+01  0.26071130E-09
  0.14290359E+01  0.26041483E-09
  0.14942509E+01  0.26010363E-09
  0.15624421E+01  0.25977698E-09
  0.16337452E+01  0.25943411E-09
  0.17083022E+01  0.25907425E-09
  0.17862617E+01  0.25869658E-09
  0.18677790E+01  0.25830026E-09
  0.19530164E+01  0.25788440E-09
  0.20421436E+01  0.25744811E-09
  0.21353382E+01  0.25699046E-09
  0.22327858E+01  0.25651051E-09
  0.23346805E+01  0.25600731E-09
  0.24412252E+01  0.25547986E-09
  0.25526322E+01  0.25492720E-09
  0.26691232E+01  0.25434835E-09
  0.27909305E+01  0.25374234E-09
  0.29182965E+01  0.25310823E-09
  0.30514749E+01  0.25244501E-09
  0.31907310E+01  0.25175166E-09
  0.33363422E+01  0.25102715E-09
  0.34885984E+01  0.25027035E-09
  0.36478030E+01  0.24948002E-09
  0.38142729E+01  0.24865490E-09
  0.39883398E+01  0.24779372E-09
  0.41703504E+01  0.24689521E-09
  0.43606672E+01  0.24595812E-09
  0.45596692E+01  0.24498121E-09
  0.47677528E+01  0.24396327E-09
  0.49853324E+01  0.24290312E-09
  0.52128414E+01  0.24179947E-09
  0.54507329E+01  0.24065101E-09
  0.56994808E+01  0.23945647E-09
  0.59595804E+01  0.23821462E-09
  0.62315499E+01  0.23692431E-09
  0.65159309E+01  0.23558451E-09
  0.68132898E+01  0.23419462E-09
  0.71242189E+01  0.23275451E-09
  0.74493374E+01  0.23126399E-09
  0.77892930E+01  0.22972285E-09
  0.81447626E+01  0.22813113E-09
  0.85164544E+01  0.22648914E-09
  0.89051085E+01  0.22479670E-09
  0.93114992E+01  0.22305314E-09
  0.97364357E+01  0.22125789E-09
  0.10180765E+02  0.21941066E-09
  0.10645371E+02  0.21751128E-09
  0.11131179E+02  0.21555978E-09
  0.11639158E+02  0.21355698E-09
  0.12170319E+02  0.21150438E-09
  0.12725720E+02  0.20940386E-09
  0.13306467E+02  0.20725719E-09
  0.13913716E+02  0.20506619E-09
  0.14548678E+02  0.20283301E-09
  0.15212617E+02  0.20055998E-09
  0.15906855E+02  0.19824902E-09
  0.16632775E+02  0.19590198E-09
  0.17391823E+02  0.19352085E-09
  0.18185510E+02  0.19110814E-09
  0.19015418E+02  0.18866656E-09
  0.19883200E+02  0.18619914E-09
  0.20790583E+02  0.18370962E-09
  0.21739375E+02  0.18120203E-09
  0.22731466E+02  0.17868042E-09
  0.23768832E+02  0.17614833E-09
  0.24853539E+02  0.17360900E-09
  0.25987747E+02  0.17106555E-09
  0.27173715E+02  0.16852129E-09
  0.28413806E+02  0.16597978E-09
  0.29710489E+02  0.16344340E-09
  0.31066348E+02  0.16091326E-09
  0.32484081E+02  0.15838982E-09
  0.33966514E+02  0.15587575E-09
  0.35516599E+02  0.15337372E-09
  0.37137423E+02  0.15088676E-09
  0.38832214E+02  0.14841680E-09
  0.40604349E+02  0.14596422E-09
  0.42457356E+02  0.14352774E-09
  0.44394926E+02  0.14110592E-09
  0.46420918E+02  0.13869949E-09
  0.48539368E+02  0.13630842E-09
  0.50754495E+02  0.13393114E-09
  0.53070711E+02  0.13156612E-09
  0.55492628E+02  0.12921082E-09
  0.58025072E+02  0.12686071E-09
  0.60673085E+02  0.12451402E-09
  0.63441942E+02  0.12217111E-09
  0.66337158E+02  0.11982815E-09
  0.69364499E+02  0.11747606E-09
  0.72529995E+02  0.11510930E-09
  0.75839950E+02  0.11272835E-09
  0.79300958E+02  0.11033271E-09
  0.82919910E+02  0.10791969E-09
  0.86704016E+02  0.10548481E-09
  0.90660813E+02  0.10302472E-09
  0.94798180E+02  0.10053883E-09
  0.99124359E+02  0.98026283E-10
  0.10364797E+03  0.95486937E-10
  0.10837801E+03  0.92920652E-10
  0.11332391E+03  0.90327693E-10
  0.11849553E+03  0.87710177E-10
  0.12390315E+03  0.85071060E-10
  0.12955756E+03  0.82411404E-10
  0.13547000E+03  0.79732771E-10
  0.14165227E+03  0.77039327E-10
  0.14811666E+03  0.74336658E-10
  0.15487607E+03  0.71631622E-10
  0.16194394E+03  0.68927644E-10
  0.16933436E+03  0.66221155E-10
  0.17706205E+03  0.63528544E-10
  0.18514240E+03  0.60859167E-10
  0.19359150E+03  0.58198841E-10
  0.20242617E+03  0.55567524E-10
  0.21166403E+03  0.52974589E-10
  0.22132346E+03  0.50417626E-10
  0.23142371E+03  0.47905581E-10
  0.24198488E+03  0.45444108E-10
  0.25302803E+03  0.43030773E-10
  0.26457513E+03  0.40685118E-10
  0.27664920E+03  0.38398824E-10
  0.28927427E+03  0.36178270E-10
  0.30247550E+03  0.34029349E-10
  0.31627917E+03  0.31951842E-10
  0.33071278E+03  0.29950017E-10
  0.34580508E+03  0.28030017E-10
  0.36158613E+03  0.26180536E-10
  0.37808736E+03  0.24418466E-10
  0.39534163E+03  0.22737938E-10
  0.41338331E+03  0.21132364E-10
  0.43224834E+03  0.19609416E-10
  0.45197428E+03  0.18168592E-10
  0.47260044E+03  0.16804560E-10
  0.49416788E+03  0.15514254E-10
  0.51671956E+03  0.14304049E-10
  0.54030041E+03  0.13166041E-10
  0.56495738E+03  0.12097440E-10
  0.59073959E+03  0.11099330E-10
  0.61769839E+03  0.10167583E-10
  0.64588748E+03  0.92988646E-11
  0.67536299E+03  0.84915345E-11
  0.70618363E+03  0.77416957E-11
  0.73841080E+03  0.70482737E-11
  0.77210867E+03  0.64064857E-11
  0.80734438E+03  0.58145759E-11
  0.84418808E+03  0.52693594E-11
  0.88271317E+03  0.47682293E-11
  0.92299639E+03  0.43083792E-11
  0.96511795E+03  0.38871547E-11
  0.10091618E+04  0.35020247E-11
  0.10552155E+04  0.31513104E-11
  0.11033710E+04  0.28313081E-11
  0.11537241E+04  0.25395438E-11
  0.12063751E+04  0.22745321E-11
  0.12614288E+04  0.20344563E-11
  0.13189950E+04  0.18177101E-11
  0.13791882E+04  0.16222156E-11
  0.14421284E+04  0.14453980E-11
  0.15079409E+04  0.12861471E-11
  0.15767568E+04  0.11431396E-11
  0.16487131E+04  0.10145287E-11
  0.17239533E+04  0.89930971E-12
  0.18026270E+04  0.79631971E-12
  0.18848911E+04  0.70409185E-12
  0.19709094E+04  0.62184078E-12
  0.20608532E+04  0.54856029E-12
  0.21549016E+04  0.48325549E-12
  0.22532420E+04  0.42528971E-12
  0.23560703E+04  0.37378045E-12
  0.24635911E+04  0.32812682E-12
  0.25760188E+04  0.28772534E-12
  0.26935771E+04  0.25197477E-12
  0.28165003E+04  0.22044092E-12
  0.29450332E+04  0.19260279E-12
  0.30794318E+04  0.16810867E-12
  0.32199637E+04  0.14654584E-12
  0.33669090E+04  0.12761351E-12
  0.35205601E+04  0.11098825E-12
  0.36812233E+04  0.96426912E-13
  0.38492184E+04  0.83683915E-13
  0.40248800E+04  0.72552266E-13
  0.42085582E+04  0.62818358E-13
  0.44006186E+04  0.54333102E-13
  0.46014438E+04  0.46949163E-13
  0.48114338E+04  0.40531969E-13
  0.50310068E+04  0.34949526E-13
  0.52606002E+04  0.30097033E-13
  0.55006712E+04  0.25890445E-13
  0.57516981E+04  0.22255572E-13
  0.60141807E+04  0.19111214E-13
  0.62886419E+04  0.16388105E-13
  0.65756283E+04  0.14039144E-13
  0.68757115E+04  0.12014873E-13
  0.71894893E+04  0.10270015E-13
  0.75175865E+04  0.87686862E-14
  0.78606566E+04  0.74793479E-14
  0.82193830E+04  0.63721581E-14
  0.85944801E+04  0.54219871E-14
  0.89866950E+04  0.46097031E-14
  0.93968089E+04  0.39131196E-14
  0.98256386E+04  0.33172590E-14
  0.10274038E+05  0.28102365E-14
  0.10742901E+05  0.23785055E-14
  0.11233160E+05  0.20097077E-14
  0.11745793E+05  0.16958983E-14
  0.12281820E+05  0.14300406E-14
  0.12842310E+05  0.12042992E-14
  0.13428377E+05  0.10129166E-14
  0.14041190E+05  0.85054929E-15
  0.14681969E+05  0.71368345E-15
  0.15351991E+05  0.59843082E-15
  0.16052589E+05  0.50109742E-15
  0.16785160E+05  0.41945902E-15
  0.17551162E+05  0.35041134E-15
  0.18352121E+05  0.29267372E-15
  0.19189633E+05  0.24415149E-15
  0.20065365E+05  0.20326620E-15
  0.20981061E+05  0.16920090E-15
  0.21938546E+05  0.14081075E-15
  0.22939727E+05  0.11700350E-15
  0.23986596E+05  0.97053446E-16
  0.25081241E+05  0.80440719E-16
  0.26225840E+05  0.66608642E-16
  0.27422674E+05  0.55142740E-16
  0.28674126E+05  0.45597351E-16
  0.29982690E+05  0.37683377E-16
  0.31350970E+05  0.31073591E-16
  0.32781693E+05  0.25592399E-16
  0.34277707E+05  0.21084102E-16
  0.35841994E+05  0.17370961E-16
  0.37477667E+05  0.14249662E-16
  0.39187986E+05  0.11705150E-16
  0.40976356E+05  0.96003133E-17
  0.42846340E+05  0.78975748E-17
  0.44801661E+05  0.64554582E-17
  0.46846215E+05  0.52776896E-17
  0.48984074E+05  0.43055267E-17
  0.51219495E+05  0.35170196E-17
  0.53556932E+05  0.28823810E-17
  0.56001038E+05  0.23410787E-17
  0.58556683E+05  0.19099076E-17
  0.61228957E+05  0.15456292E-17
  0.64023182E+05  0.12650415E-17
  0.66944923E+05  0.10197783E-17
  0.70000000E+05  0.83035491E-18
  Principal QN n  Azimuthal QN l
               4               2
 Electron Energy Probability dst
  0.10000000E+01  0.29021107E-08
  0.10456357E+01  0.29114597E-08
  0.10933540E+01  0.29215626E-08
  0.11432499E+01  0.29324895E-08
  0.11954229E+01  0.29443177E-08
  0.12499768E+01  0.29571322E-08
  0.13070204E+01  0.29710264E-08
  0.13666671E+01  0.29861031E-08
  0.14290359E+01  0.30024760E-08
  0.14942509E+01  0.30202708E-08
  0.15624421E+01  0.30396268E-08
  0.16337452E+01  0.30606982E-08
  0.17083022E+01  0.30836557E-08
  0.17862617E+01  0.31086887E-08
  0.18677790E+01  0.31360073E-08
  0.19530164E+01  0.31658445E-08
  0.20421436E+01  0.31984594E-08
  0.21353382E+01  0.32341401E-08
  0.22327858E+01  0.32732102E-08
  0.23346805E+01  0.33160329E-08
  0.24412252E+01  0.33630153E-08
  0.25526322E+01  0.34146140E-08
  0.26691232E+01  0.34713399E-08
  0.27909305E+01  0.35337653E-08
  0.29182965E+01  0.36025317E-08
  0.30514749E+01  0.36783581E-08
  0.31907310E+01  0.37620517E-08
  0.33363422E+01  0.38545210E-08
  0.34885984E+01  0.39567989E-08
  0.36478030E+01  0.40700553E-08
  0.38142729E+01  0.41956252E-08
  0.39883398E+01  0.43350220E-08
  0.41703504E+01  0.44899575E-08
  0.43606672E+01  0.46623694E-08
  0.45596692E+01  0.48544516E-08
  0.47677528E+01  0.50687013E-08
  0.49853324E+01  0.53080060E-08
  0.52128414E+01  0.55756753E-08
  0.54507329E+01  0.58755202E-08
  0.56994808E+01  0.62118999E-08
  0.59595804E+01  0.65897903E-08
  0.62315499E+01  0.70149083E-08
  0.65159309E+01  0.74938662E-08
  0.68132898E+01  0.80343049E-08
  0.71242189E+01  0.86449915E-08
  0.74493374E+01  0.93360050E-08
  0.77892930E+01  0.10118944E-07
  0.81447626E+01  0.11007083E-07
  0.85164544E+01  0.12015619E-07
  0.89051085E+01  0.13161582E-07
  0.93114992E+01  0.14463756E-07
  0.97364357E+01  0.15942609E-07
  0.10180765E+02  0.17621073E-07
  0.10645371E+02  0.19523070E-07
  0.11131179E+02  0.21667932E-07
  0.11639158E+02  0.24070742E-07
  0.12170319E+02  0.26733049E-07
  0.12725720E+02  0.29648542E-07
  0.13306467E+02  0.32782616E-07
  0.13913716E+02  0.36053199E-07
  0.14548678E+02  0.39336729E-07
  0.15212617E+02  0.42455345E-07
  0.15906855E+02  0.45196673E-07
  0.16632775E+02  0.47340109E-07
  0.17391823E+02  0.48658738E-07
  0.18185510E+02  0.48984118E-07
  0.19015418E+02  0.48221493E-07
  0.19883200E+02  0.46443652E-07
  0.20790583E+02  0.43804197E-07
  0.21739375E+02  0.40542512E-07
  0.22731466E+02  0.36894658E-07
  0.23768832E+02  0.33105119E-07
  0.24853539E+02  0.29388460E-07
  0.25987747E+02  0.25879497E-07
  0.27173715E+02  0.22629951E-07
  0.28413806E+02  0.19668096E-07
  0.29710489E+02  0.17009416E-07
  0.31066348E+02  0.14649997E-07
  0.32484081E+02  0.12567535E-07
  0.33966514E+02  0.10739977E-07
  0.35516599E+02  0.91451331E-08
  0.37137423E+02  0.77553715E-08
  0.38832214E+02  0.65504652E-08
  0.40604349E+02  0.55085133E-08
  0.42457356E+02  0.46085995E-08
  0.44394926E+02  0.38363598E-08
  0.46420918E+02  0.31744379E-08
  0.48539368E+02  0.26107259E-08
  0.50754495E+02  0.21326522E-08
  0.53070711E+02  0.17294014E-08
  0.55492628E+02  0.13921836E-08
  0.58025072E+02  0.11118093E-08
  0.60673085E+02  0.88118652E-09
  0.63441942E+02  0.69346969E-09
  0.66337158E+02  0.54268643E-09
  0.69364499E+02  0.42341098E-09
  0.72529995E+02  0.33096602E-09
  0.75839950E+02  0.26096465E-09
  0.79300958E+02  0.20977668E-09
  0.82919910E+02  0.17390239E-09
  0.86704016E+02  0.15048100E-09
  0.90660813E+02  0.13694711E-09
  0.94798180E+02  0.13102471E-09
  0.99124359E+02  0.13085174E-09
  0.10364797E+03  0.13477402E-09
  0.10837801E+03  0.14145232E-09
  0.11332391E+03  0.14973737E-09
  0.11849553E+03  0.15872212E-09
  0.12390315E+03  0.16768523E-09
  0.12955756E+03  0.17607728E-09
  0.13547000E+03  0.18347302E-09
  0.14165227E+03  0.18959920E-09
  0.14811666E+03  0.19427309E-09
  0.15487607E+03  0.19738622E-09
  0.16194394E+03  0.19894225E-09
  0.16933436E+03  0.19896717E-09
  0.17706205E+03  0.19752482E-09
  0.18514240E+03  0.19476081E-09
  0.19359150E+03  0.19079591E-09
  0.20242617E+03  0.18576166E-09
  0.21166403E+03  0.17983365E-09
  0.22132346E+03  0.17315926E-09
  0.23142371E+03  0.16588200E-09
  0.24198488E+03  0.15814713E-09
  0.25302803E+03  0.15009927E-09
  0.26457513E+03  0.14184637E-09
  0.27664920E+03  0.13348941E-09
  0.28927427E+03  0.12515286E-09
  0.30247550E+03  0.11689544E-09
  0.31627917E+03  0.10878529E-09
  0.33071278E+03  0.10090330E-09
  0.34580508E+03  0.93286592E-10
  0.36158613E+03  0.85955314E-10
  0.37808736E+03  0.78970922E-10
  0.39534163E+03  0.72340509E-10
  0.41338331E+03  0.66073380E-10
  0.43224834E+03  0.60170436E-10
  0.45197428E+03  0.54659072E-10
  0.47260044E+03  0.49531875E-10
  0.49416788E+03  0.44763699E-10
  0.51671956E+03  0.40341472E-10
  0.54030041E+03  0.36263768E-10
  0.56495738E+03  0.32520268E-10
  0.59073959E+03  0.29088618E-10
  0.61769839E+03  0.25955224E-10
  0.64588748E+03  0.23114703E-10
  0.67536299E+03  0.20551780E-10
  0.70618363E+03  0.18237877E-10
  0.73841080E+03  0.16139287E-10
  0.77210867E+03  0.14247332E-10
  0.80734438E+03  0.12554015E-10
  0.84418808E+03  0.11042801E-10
  0.88271317E+03  0.96896832E-11
  0.92299639E+03  0.84831374E-11
  0.96511795E+03  0.74153969E-11
  0.10091618E+04  0.64721918E-11
  0.10552155E+04  0.56347658E-11
  0.11033710E+04  0.48950407E-11
  0.11537241E+04  0.42461413E-11
  0.12063751E+04  0.36765039E-11
  0.12614288E+04  0.31756067E-11
  0.13189950E+04  0.27386613E-11
  0.13791882E+04  0.23584709E-11
  0.14421284E+04  0.20262561E-11
  0.15079409E+04  0.17378239E-11
  0.15767568E+04  0.14884626E-11
  0.16487131E+04  0.12720441E-11
  0.17239533E+04  0.10852789E-11
  0.18026270E+04  0.92472102E-12
  0.18848911E+04  0.78621459E-12
  0.19709094E+04  0.66749154E-12
  0.20608532E+04  0.56585447E-12
  0.21549016E+04  0.47872680E-12
